username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,
";2020-01-10 12:44;2;5;""Nearly every discussion I've had with Brexit supporters boils down to racism. Local candidates in the referendum said that remain was winning until immigration bigged up by leave. Cameron had used same tricks but quieter in 2015 election as well as anti Scottish guff. https://twitter.com/molecularcont/status/1215613352929566720 …"";;;;""1215615317973618688"";https://twitter.com/AlecHitchman1/status/1215615317973618688",,,,,,,,,,,
";2020-01-10 12:41;0;1;""So Clive now supports a referendum on the monarchy"," a referendum on Scottish independence and proportional representation (which I’d guess would require a referendum??) Hrmmm"";;;;""1215614638194405382"";https://twitter.com/makinthemost/status/1215614638194405382",,,,,,,,,,
";2020-01-10 12:41;1;5;""If this is a true 'union of equals'"," if England wanted a referendum on Independence - should they seek the Scottish Government's permission?"";;;;""1215614563116290048"";https://twitter.com/Ed_MilIibantz/status/1215614563116290048",,,,,,,,,,
";2020-01-10 12:23;0;1;""There is nothing flawed about a straightforward choice as long as what is promised is what is on offer. I think the same about Independence referendum. I do think Scotland has been shafted on Brexit despite an initial offer of single market compromise from Scottish Govt."";;;;""1215610082668556288"";https://twitter.com/Susannah4Europe/status/1215610082668556288",,,,,,,,,,,
";2020-01-10 12:08;0;3;""Main policy takeaways: - Change election voting system to Proportion Representation. -Abolish and reform the House of Lords as it currently stands. -A written UK constitution. -Another Scottish IndyRef -Referendum on the Royal Family # Labour # indyref2 # LabourLeadershipElectionpic.twitter.com/ODXlD1vw38"";;;# # #;""1215606389382557697"";https://twitter.com/GuyBertie/status/1215606389382557697",,,,,,,,,,,
";2020-01-10 12:03;1;1;""Scottish Labour to make spring decision on backing second independence referendum https://www.telegraph.co.uk/politics/2020/01/09/scottish-labour-make-spring-decision-backing-second-independence/?WT.mc_id=tmgliveapp_iosshare_Atrzl4XQ5wLf … So"," the Labour party think the only way they could win power would be to offer the opportunity to diminish the UK - even tho indyref was once in a generation??"";;;;""1215605112619655168"";https://twitter.com/kel_emvor/status/1215605112619655168",,,,,,,,,,
";2020-01-10 11:56;0;0;""Using the ‘once in a generation’ myth immediately devalues any and all other arguments you may wish to make against a new referendum on Scottish independence"," it’s a tired and thoroughly debunked myth."";;;;""1215603229016363008"";https://twitter.com/zenity_st/status/1215603229016363008",,,,,,,,,,
";2020-01-10 11:51;0;0;""All totally irrelevant! The dye was cast in 2016 when the terms were agreed for a UK EU REFERENDUM. Scottish MPs accepted the terms. The real issue with Brexit is that politicians got it wrong and believed Remain would have an easy win. The SNP ran a shit campaign. The rest is..."";;;;""1215601974021951488"";https://twitter.com/Buckfast_Belch/status/1215601974021951488",,,,,,,,,,,
";2020-01-10 11:50;0;0;""So he favours three things each soundly defeated in a referendum - PR - Remain and Scottish Independence - he’s the Tory dream candidate"";;;;""1215601818534862849"";https://twitter.com/kensdavies/status/1215601818534862849",,,,,,,,,,,
";2020-01-10 11:49;0;2;""main policies of @ labourlewis : proportional representation", abolish house of lords," don't ignore demands for another scottish referendum"";;@;;""1215601599982247936"";https://twitter.com/andrewpolitics/status/1215601599982247936",,,,,,,,,
";2020-01-10 11:48;0;2;""Clive Lewis on Scotland Independence referendum 2: Says we can’t deny the democratic right of the people"," although it wouldn’t be his preference. A policy would suggest Labour would be giving up on Scottish votes for good. # LabourLeadershipElection # Labour"";;;# #;""1215601315604238336"";https://twitter.com/GuyBertie/status/1215601315604238336",,,,,,,,,,
";2020-01-10 11:47;0;6;""Clive Lewis states that Labour should not oppose the “legitimate” calls for a second Scottish independence referendum"," and says: “We can’t call ourselves democrats if we ignore what Scottish voters are telling us.”"";;;;""1215601140722741249"";https://twitter.com/LabourList/status/1215601140722741249",,,,,,,,,,
";2020-01-10 11:38;0;0;""Why is stating a fact that the SNP and independence movement lost the 2014 referendum have anything to do with faith in Scottish people?"";;;;""1215598822442913793"";https://twitter.com/Feeltheflesh/status/1215598822442913793",,,,,,,,,,,
";2020-01-10 11:33;0;1;""Explain Westminster reluctance to allow a referendum. Forget the business of mandates and personal opinions. If a referendum were to be permitted", what are the chances of a vote for independence," based on your extensive knowledge of Scottish wishes?"";;;;""1215597513694240769"";https://twitter.com/OldHarbour1/status/1215597513694240769",,,,,,,,,
";2020-01-10 11:29;0;1;""As we have seen", any hint of progressiveness is quickly annihilated by the media. No hope of PR, boundary changes will bolster Tory majorities. There is no chance that the Tories will support another Scottish referendum. Huge economic," social and cultural divisions..."";;;;""1215596636967243778"";https://twitter.com/SJenkinsL/status/1215596636967243778",,,,,,,,
";2020-01-10 11:25;0;0;""""62% of Scottish voters backed staying in the EU in the 2016 referendum."" . # Brexit # nhs @ Nigel_Farage @ BorisJohnson @ BBC @ bbcnickrobinson ""Brillo"" @ AFNeil # Marr # PoliticsLive @ BBCr4today # StandUp4Brexit # LeaveMeansLeave # ClickBaitFerrari @ lbc # GE2019https://twitter.com/BremainInSpain/status/1215594182699560960 …"";;@ @ @ @ @ @ @;# # # # # # # #;""1215595477397315584"";https://twitter.com/GringoPeruano/status/1215595477397315584",,,,,,,,,,,
";2020-01-10 11:20;0;2;""The SNP didn’t “ignore” the 2014 referendum the result was accepted but victory was won on unfulfilled promises +lies. The 2016 EU referendum was also based on lies - it’s not just the SNP who do not accept that result -Scottish people don’t accept it - the 2 are not the same."";;;;""1215594379206963200"";https://twitter.com/HeatherMc1960/status/1215594379206963200",,,,,,,,,,,
";2020-01-10 11:12;0;1;""Holyrood elections are Scotland soecific. SNP minority govt. The 2014 referendum was Scotland specific. When Scottish people have been asked"," we’ve replied in favour of the Union. I wonder what kind of person would deny Scots their expressed will?"";;;;""1215592145215803392"";https://twitter.com/paul13walnut5/status/1215592145215803392",,,,,,,,,,
";2020-01-10 11:11;0;2;""Yeah been listening didnt hear anything about your faith in the Scottish people beyond a referendum vote"";;;;""1215592080438956032"";https://twitter.com/IanDePendence/status/1215592080438956032",,,,,,,,,,,
";2020-01-10 11:05;0;0;""Scottish # Labour 'could back second independence referendum' https://www.theguardian.com/uk-news/2020/jan/09/scottish-labour-could-back-independence-referendum-indyref2 …"";;;#;""1215590363005624320"";https://twitter.com/BCU_Brexit/status/1215590363005624320",,,,,,,,,,,
";2020-01-10 11:04;0;0;""Who cares? There are more Giant Pandas in Scotland than @ UKLabour MPs. Scottish Labour to make spring decision on backing second independence referendum https://www.telegraph.co.uk/politics/2020/01/09/scottish-labour-make-spring-decision-backing-second-independence/?WT.mc_id=tmg_share_tw … via @ Telegraph"";;@ @;;""1215590118028906496"";https://twitter.com/IronDuke_1815/status/1215590118028906496",,,,,,,,,,,
";2020-01-10 11:02;0;0;""Why are the SNP Not out there knocking on doors not with literature and pamphlets? But with SNP Membership forms. Any Scottish independence referendum can and will be challenged"," to be not legal by the Torys.... https://www.facebook.com/alan.eeles.526/posts/2483217435228459 …"";;;;""1215589673424314369"";https://twitter.com/aeeeles/status/1215589673424314369",,,,,,,,,,
";2020-01-10 10:59;0;0;""I know. I thought I had seen the worst of it during the Scottish independence referendum (where the arguments were identical to Brexit) but no"," people are happy to be taken for fools on the back of gut instinct fed by decades of propaganda."";;;;""1215589075157180416"";https://twitter.com/Chunkyferryman/status/1215589075157180416",,,,,,,,,,
";2020-01-10 10:54;4;46;""Despite my total opposition to # federalism", if we really want to give the Scottish people a choice," it will be hard for an SNP government to resist an offer of a # legal_referendum that includes federalism as an option. Could a ballot that's not a # binary_choice work in practice?"";;;# # #;""1215587815293169666"";https://twitter.com/moridura/status/1215587815293169666",,,,,,,,,
";2020-01-10 10:49;0;0;""If the EU referendum and the Independence referendum had been held in that order it would have been a different result. If the Scottish Government wants to hold another referendum on Independence ","they should instead of having to get permission from Westminster"";;;;""1215586359311773701"";https://twitter.com/croydonscot/status/1215586359311773701",,,,,,,,,,
";2020-01-10 10:36;0;0;""Scottish unionist election voteshares: SP2016(constituency): 52.4% (SNP: 46.5%) GE2017: 63%(SNP: 37%) EP2019: 53.2% (SNP/Green: 46%) Do you think it’s a coincidence that unionist parties opposed to a second referendum keep getting a majority of votes in successive elections?"";;;;""1215583121439105024"";https://twitter.com/k98_john/status/1215583121439105024",,,,,,,,,,,
";2020-01-10 10:35;0;0;""At the 2019 General Election"," Scottish unionist parties explicitly opposed to an independence referendum on Sturgeon’s timetable took a clear majority of the vote at 54% whilst the SNP/Greens only got 46%. They have no mandate."";;;;""1215583015990185984"";https://twitter.com/k98_john/status/1215583015990185984",,,,,,,,,,
";2020-01-10 10:23;1;4;""Scottish Labour won't change their position", they can't. The problem with including federalism as a referendum choice is that this obviously includes England," after all you can't have one federated state in a federation. So its an option we have no control over."";;;;""1215579798677966848"";https://twitter.com/Gaudd/status/1215579798677966848",,,,,,,,,
";2020-01-10 10:21;2;2;""""The socialist case for independence is increasingly important"," as workers are confronted by the nightmare some of us warned of in debates in the last Scottish Referendum—a Boris Johnson government!"" https://www.thenational.scot/news/18150185.unions-must-champion-scotlands-right-decide-future/?ref=fbshr …"";;;;""1215579433706442753"";https://twitter.com/The_SSP_/status/1215579433706442753",,,,,,,,,,
";2020-01-10 10:19;1;5;""The Scottish government could take over social security now and remove the “rape clause” at any time but are going to take five years to do it. This is despite claiming that they could set up an independent Scotland in just over a year at the 2014 referendum."";;;;""1215578937956405253"";https://twitter.com/jimbobmearns/status/1215578937956405253",,,,,,,,,,,
";2020-01-10 10:14;0;0;""If Russia has been meddling in our elections think it has been far more then the EU referendum we will need to look at the results of the last three General Elections "," Scottish Referendum as well as 2015 and 2016 Labour leadership elections"";;;;""1215577706559082496"";https://twitter.com/MatthewRavenhil/status/1215577706559082496",,,,,,,,,,
