date,user_loc,message,full_name,country,country_code,geo_code,tidy_tweet,tokens,no_keywords,predictions,word count,neg_scores,neu_scores,pos_scores,compound_scores,latitude,longitude,address,city,City_Nation_Country,nation
2020-01-13 14:34:05,Scotland,@TedDitchburnNNP @AwayFromTheKeys @KeithRSteele @yamaking0 @HTScotPol Mate the vast maj of Scots want to remain in… https://t.co/54KVbwz5WF,"Falkirk, Scotland",United Kingdom,GB,"[-3.802786, 56.011915]",mate vast maj scot want remain,"['mate', 'vast', 'maj', 'scots', 'want', 'remain']","['mate', 'vast', 'maj', 'scots', 'want', 'remain']",1,16,0.0,0.794,0.206,0.0772,56.011915,-3.802786,"32 Cotland Dr, Falkirk FK2 7GN, UK",Falkirk,"['Falkirk', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 15:26:15,Saigon,"@TomGribbin6 @TraceWoolf @labourlewis @BBCRadio4 Can't age any worse than the archaic voting system of #FPTP, which… https://t.co/TPGgraJVyG","Ho Chi Minh, Vietnam",Vietnam,VN,"[106.684598, 10.763038]",age wors archaic vote system,"['age', 'worse', 'archaic', 'voting', 'system']","['age', 'worse', 'archaic', 'voting', 'system']",0,17,0.0,1.0,0.0,0.0,10.763038,106.684598,"B214 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh, Vietnam",,"[None, 'Hồ Chí Minh', 'Vietnam']",Hồ Chí Minh
2020-01-13 16:20:19,"Glasgow, Scotland",So @jessphillips just claimed the health service in Scotland was suffering under the SNP - I wonder what she has to… https://t.co/Mqtb4wC1so,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",claim health servic scotland suffer snp wonder,"['claimed', 'health', 'service', 'scotland', 'suffering', 'snp', 'wonder']","['claimed', 'health', 'service', 'suffering', 'snp', 'wonder']",1,22,0.368,0.632,0.0,-0.5423,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 16:32:09,"Glasgow, Scotland","How many times do we need to vote for it?

Scotland has voted for pro-independence/#indyref2 advocating parties in… https://t.co/CwwGHC7ogW","Edinburgh, Scotland",United Kingdom,GB,"[-3.203008, 55.943196]",mani time need vote scotland vote pro independ advoc parti,"['many', 'times', 'need', 'vote', 'scotland', 'voted', 'pro', 'independence', 'advocating', 'parties']","['many', 'times', 'need', 'vote', 'voted', 'pro', 'advocating', 'parties']",0,19,0.0,1.0,0.0,0.0,55.943196,-3.203008,"7 Brougham St, Edinburgh EH3 9JS, UK",Edinburgh,"['Edinburgh', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 16:51:12,"Montrose, Scotland",@arthistorynews @jessphillips @NicolaSturgeon Scottish Independence is going to have a bigger impact than Brexit.,"Dundee, Scotland",United Kingdom,GB,"[-2.955045, 56.476952]",scottish independ go bigger impact brexit,"['scottish', 'independence', 'going', 'bigger', 'impact', 'brexit']","['going', 'bigger', 'impact', 'brexit']",1,14,0.0,1.0,0.0,0.0,56.476952,-2.955045,"2 Duff St, Dundee DD4 7AN, UK",Dundee,"['Dundee', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 17:00:11,A Scottish man fae Scotland,"Ironic that politicians like Jack, Mundell, Johnson, Phillips and Murray are saying Scotland can not have another r… https://t.co/1YJl9fFIig","Collin, Scotland",United Kingdom,GB,"[-3.524577, 55.067511]",iron politician like jack mundel johnson phillip murray say scotland anoth,"['ironic', 'politicians', 'like', 'jack', 'mundell', 'johnson', 'phillips', 'murray', 'saying', 'scotland', 'another']","['ironic', 'politicians', 'like', 'jack', 'mundell', 'johnson', 'phillips', 'murray', 'saying', 'another']",0,19,0.0,0.8,0.2,0.3612,55.067511,-3.524577,"Bypass, Collin, Dumfries DG1 4JY, UK",Dumfries,"['Dumfries', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 17:01:59,"London, UK","#Labour is a bit trapped by #Scotland - they'd probably need the #SNP in coalition to govern, but would risk losing… https://t.co/Wf66dPEqaf","Southall, London",United Kingdom,GB,"[-0.36118, 51.525432]",bit trap probabl need coalit govern would risk lose,"['bit', 'trapped', 'probably', 'need', 'coalition', 'govern', 'would', 'risk', 'losing']","['bit', 'trapped', 'probably', 'need', 'coalition', 'govern', 'would', 'risk', 'losing']",0,22,0.542,0.458,0.0,-0.7269,51.525432,-0.36118,"18 Fermoy Rd, Greenford UB6 9HX, UK",Greenford,"['Greenford', 'England', 'United Kingdom']",England
2020-01-13 17:23:57,"Edinburgh, Scotland",@jessphillips To say that the case for Scottish independence isn’t internationalist is misreading the tone of that… https://t.co/luEobLZua1,"Edinburgh, Scotland",United Kingdom,GB,"[-3.203008, 55.943196]",say case scottish independ internationalist misread tone,"['say', 'case', 'scottish', 'independence', 'internationalist', 'misreading', 'tone']","['say', 'case', 'internationalist', 'misreading', 'tone']",0,18,0.259,0.741,0.0,-0.2732,55.943196,-3.203008,"7 Brougham St, Edinburgh EH3 9JS, UK",Edinburgh,"['Edinburgh', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 17:39:15,,"@jessphillips You just keep pushing Scots further away. We want to be part of a greater trading union with the EU,… https://t.co/TNEFcEBNWo","Washington, England",United Kingdom,GB,"[-1.525529, 54.90191]",keep push scot away want part greater trade union,"['keep', 'pushing', 'scots', 'away', 'want', 'part', 'greater', 'trading', 'union']","['keep', 'pushing', 'scots', 'away', 'want', 'part', 'greater', 'trading', 'union']",0,22,0.0,0.648,0.35200000000000004,0.4215,54.90191,-1.525529,"2 Cleeve Ct, Washington NE38 7QB, UK",Washington,"['Washington', 'England', 'United Kingdom']",England
2020-01-13 17:51:38,"Hamilton, Scotland",The queen giving her support to Harry and Meghan being independent is an even better argument for us #indyref2 #indyref2020 #indyscotland,"Hamilton, Scotland",United Kingdom,GB,"[-4.066228, 55.778186]",queen give support harri meghan independ even better argument,"['queen', 'giving', 'support', 'harry', 'meghan', 'independent', 'even', 'better', 'argument']","['queen', 'giving', 'support', 'harry', 'meghan', 'independent', 'even', 'better', 'argument']",0,21,0.177,0.426,0.397,0.4767,55.778186,-4.066228,"2 Rosslyn Ct, Hamilton ML3 9EF, UK",Hamilton,"['Hamilton', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 17:58:57,Scotland+,"Very excited about this! 

Independence Live are setting up a public event in Larkhall on the 28th of March for Vet… https://t.co/dRj9mf9tYo","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",excit independ live set public event larkhal th march vet,"['excited', 'independence', 'live', 'setting', 'public', 'event', 'larkhall', 'th', 'march', 'vet']","['excited', 'live', 'setting', 'public', 'event', 'larkhall', 'th', 'march', 'vet']",0,22,0.0,1.0,0.0,0.0,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 18:02:46,,"Right that’s it I’m voting SNP and I’m voting yes , just spoke to an awfy nice wee Nat Rangers supporter on twitter… https://t.co/nlAwUX3Gk4","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",right vote snp vote ye spoke awfi nice wee nat ranger support twitter,"['right', 'voting', 'snp', 'voting', 'yes', 'spoke', 'awfy', 'nice', 'wee', 'nat', 'rangers', 'supporter', 'twitter']","['right', 'voting', 'snp', 'voting', 'yes', 'spoke', 'awfy', 'nice', 'wee', 'nat', 'rangers', 'supporter', 'twitter']",1,24,0.0,0.667,0.333,0.6705,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 18:06:07,"Renfrewshire, Scotland",The legal and constitutional vagaries of our strughle to be rid of Westmi ster. https://t.co/ZC8tf82WwY,"Ranfurly, Scotland",United Kingdom,GB,"[-4.577733, 55.852501]",legal constitut vagari strughl rid westmi ster,"['legal', 'constitutional', 'vagaries', 'strughle', 'rid', 'westmi', 'ster']","['legal', 'constitutional', 'vagaries', 'strughle', 'rid', 'westmi', 'ster']",0,15,0.0,0.8,0.2,0.128,55.852501,-4.577733,"Rest Harrow, Montrose Terrace, Bridge of Weir PA11 3DD, UK",Bridge of Weir,"['Bridge of Weir', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 18:21:44,"Edinburgh, Scotland",Shameless gerrymandering by people who know they'd lose a referendun on Scottish independence. Undemocractic coward… https://t.co/GKmDnHNawo,"Edinburgh, Scotland",United Kingdom,GB,"[-3.203008, 55.943196]",shameless gerrymand peopl know lose referendun scottish independ undemocract coward,"['shameless', 'gerrymandering', 'people', 'know', 'lose', 'referendun', 'scottish', 'independence', 'undemocractic', 'coward']","['shameless', 'gerrymandering', 'people', 'know', 'lose', 'referendun', 'undemocractic', 'coward']",0,16,0.536,0.464,0.0,-0.7964,55.943196,-3.203008,"7 Brougham St, Edinburgh EH3 9JS, UK",Edinburgh,"['Edinburgh', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 18:34:30,,I haven't seen any tweets from any snp condemning the language and flags at a Scottish independence march which hum… https://t.co/28FffRBODI,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",seen tweet snp condemn languag flag scottish independ march hum,"['seen', 'tweets', 'snp', 'condemning', 'language', 'flags', 'scottish', 'independence', 'march', 'hum']","['seen', 'tweets', 'snp', 'condemning', 'language', 'flags', 'march', 'hum']",1,21,0.224,0.7759999999999999,0.0,-0.3818,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 18:59:38,Beautiful Vale of Glamorgan,Labour leadership hopeful Rebecca Long-Bailey won't block #Indyref2 https://t.co/pIMEgnGPBJ,"Gileston, Wales",United Kingdom,GB,"[-3.411687, 51.393378]",labour leadership hope rebecca long bailey block,"['labour', 'leadership', 'hopeful', 'rebecca', 'long', 'bailey', 'block']","['labour', 'leadership', 'hopeful', 'rebecca', 'long', 'bailey', 'block']",0,9,0.269,0.463,0.269,0.0,51.393378,-3.411687,"3 Orchard Way, Gileston, Barry CF62 4HY, UK",Barry,"['Barry', 'Wales', 'United Kingdom']",Wales
2020-01-13 19:00:37,"Liberton, Scotland","This sad wee sack telling indy supporters to ""go back to Ireland.""

Why do you go back to school and get a proper e… https://t.co/jdRI4kjWoz","Edinburgh, Scotland",United Kingdom,GB,"[-3.203008, 55.943196]",sad wee sack tell indi support back ireland back school get proper,"['sad', 'wee', 'sack', 'telling', 'indy', 'supporters', 'back', 'ireland', 'back', 'school', 'get', 'proper']","['sad', 'wee', 'sack', 'telling', 'indy', 'supporters', 'back', 'ireland', 'back', 'school', 'get', 'proper']",1,25,0.196,0.633,0.171,-0.1027,55.943196,-3.203008,"7 Brougham St, Edinburgh EH3 9JS, UK",Edinburgh,"['Edinburgh', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 19:31:45,The Fourth Estate ,"@electrobuddha1 Well done, all of you! You looked hella FIERCE!

You’ll get there, no worries! 🏴󠁧󠁢󠁳󠁣󠁴󠁿💙🤍

#indyref2","Amherst, NY",United States,US,"[-78.764632, 43.009117]",well done look hella fierc get worri,"['well', 'done', 'looked', 'hella', 'fierce', 'get', 'worries']","['well', 'done', 'looked', 'hella', 'fierce', 'get', 'worries']",1,17,0.0,0.741,0.259,0.2732,43.009117,-78.764632,"70 Heim Rd, Buffalo, NY 14221, USA",,"[None, 'New York', 'United States']",New York
2020-01-13 20:04:19,"Llanelli, Wales",@Neil_MacKay5 If an IndyRef2 is not allowed to happen based on the mandate demonstrated by the Scottish electorate… https://t.co/ktmbjZRSdg,"Llanelli, Wales",United Kingdom,GB,"[-4.140762, 51.686871]",indyref allow happen base mandat demonstr scottish elector,"['indyref', 'allowed', 'happen', 'based', 'mandate', 'demonstrated', 'scottish', 'electorate']","['allowed', 'happen', 'based', 'mandate', 'demonstrated', 'electorate']",0,19,0.0,0.787,0.213,0.2263,51.686871,-4.140762,"8 Capel Rd, Llanelli SA14 8SY, UK",Llanelli,"['Llanelli', 'Wales', 'United Kingdom']",Wales
2020-01-13 20:04:22,Terhole (Zld) The Netherlands.,Point is that given all the issues She has faced until now they are all repaired in one  way or another...but can S… https://t.co/ZWZ0FgGMU0,"Hulst, Nederland",Netherlands,NL,"[4.080171, 51.331528]",point given issu face repair one way anoth,"['point', 'given', 'issues', 'faced', 'repaired', 'one', 'way', 'another']","['point', 'given', 'issues', 'faced', 'repaired', 'one', 'way', 'another']",0,24,0.0,1.0,0.0,0.0,51.331528,4.080171,"Oude Graauwsedijk 21, 4569 PJ Graauw, Netherlands",,"[None, 'Zeeland', 'Netherlands']",Zeeland
2020-01-13 20:41:55,Scotland,"Westminster: Stay with us Scotland.  LEAD us don't leave us.

Also WM: No you can't change drug policy or have powe… https://t.co/OqjcSQtGZO","Coatbridge, Scotland",United Kingdom,GB,"[-4.031101, 55.859916]",westminst stay scotland lead leav also chang drug polici pow,"['westminster', 'stay', 'scotland', 'lead', 'leave', 'also', 'change', 'drug', 'policy', 'powe']","['westminster', 'stay', 'lead', 'leave', 'also', 'change', 'drug', 'policy', 'powe']",0,22,0.0,1.0,0.0,0.0,55.859916,-4.031101,"73 Kirk St, Coatbridge ML5 1BP, UK",Coatbridge,"['Coatbridge', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 20:43:51,The Fourth Estate ,"For every one person who has been happy that I voiced my opinion on #ScotRef &amp; the #AUOBGlasgow March, I’ve gotten… https://t.co/820sEhpPww","Amherst, NY",United States,US,"[-78.764632, 43.009117]",everi one person happi voic opinion march gotten,"['every', 'one', 'person', 'happy', 'voiced', 'opinion', 'march', 'gotten']","['every', 'one', 'person', 'happy', 'voiced', 'opinion', 'march', 'gotten']",0,22,0.0,1.0,0.0,0.0,43.009117,-78.764632,"70 Heim Rd, Buffalo, NY 14221, USA",,"[None, 'New York', 'United States']",New York
2020-01-13 21:11:05,,I remember Norman Collier and the faulty microphone gag &amp; seeing this utter crap of a speaker makes me think Collie… https://t.co/JyqfHctcmh,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",rememb norman collier faulti microphon gag see utter crap speaker make think colli,"['remember', 'norman', 'collier', 'faulty', 'microphone', 'gag', 'seeing', 'utter', 'crap', 'speaker', 'makes', 'think', 'collie']","['remember', 'norman', 'collier', 'faulty', 'microphone', 'gag', 'seeing', 'utter', 'crap', 'speaker', 'makes', 'think', 'collie']",1,22,0.312,0.688,0.0,-0.6124,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 21:11:08,Ayrshire,"Did the other 27 member states of the EU get a say about the UK leaving?
Did the resident EU citizens in the UK get… https://t.co/lcWOi5jWn2","Irvine, Scotland",United Kingdom,GB,"[-4.651068, 55.615115]",member state get say leav resid citizen get,"['member', 'states', 'get', 'say', 'leaving', 'resident', 'citizens', 'get']","['member', 'states', 'get', 'say', 'leaving', 'resident', 'citizens', 'get']",0,26,0.0,1.0,0.0,0.0,55.615115,-4.651068,"71 Mill Rd, Irvine KA12 0JP, UK",Irvine,"['Irvine', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 21:16:25,World,@RobDunsmore They have had a say over Scotland for 300 years! Enough! It’s our time to decide what’s good for our country #indyref2,"Ålesund, Norway",Norway,NO,"[6.311952, 62.464714]",say scotland year enough time decid good countri,"['say', 'scotland', 'years', 'enough', 'time', 'decide', 'good', 'country']","['say', 'years', 'enough', 'time', 'decide', 'good', 'country']",0,23,0.0,0.7070000000000001,0.293,0.4404,62.464714,6.311952,"Sjukehuslomma, Ålesund, Norway",,"[None, 'Møre og Romsdal', 'Norway']",Møre og Romsdal
2020-01-13 21:34:31,"ÜT: 56.4643214,-2.9662589","Our SCOTLAND is alive it’s awake it’s ready IT IS READY to take on WM and this BASTARD BOJO 
#indyref2020 
#indyref2
#FREEEEEEEEEEEDOM","Dundee, Scotland",United Kingdom,GB,"[-2.955045, 56.476952]",scotland aliv awak readi readi take bastard bojo,"['scotland', 'alive', 'awake', 'ready', 'ready', 'take', 'bastard', 'bojo']","['alive', 'awake', 'ready', 'ready', 'take', 'bastard', 'bojo']",0,22,0.333,0.667,0.0,-0.5423,56.476952,-2.955045,"2 Duff St, Dundee DD4 7AN, UK",Dundee,"['Dundee', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 21:37:36,,This guy is a gift to Indyref2! https://t.co/nu4R2J6s69,"Boat of Garten, Scotland",United Kingdom,GB,"[-3.75744, 57.246804]",guy gift indyref,"['guy', 'gift', 'indyref']","['guy', 'gift']",1,8,0.0,0.408,0.5920000000000001,0.4404,57.246804,-3.75744,"5 Strathspey Park, Boat of Garten PH24 3AZ, UK",Boat of Garten,"['Boat of Garten', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 21:38:53,"Tooting, London","Solidarity with Scottish people means allowing them the right to self-determination 

You can make your case for th… https://t.co/HiCdvr9c48","Merton, London",United Kingdom,GB,"[-0.189289, 51.410876]",solidar scottish peopl mean allow right self determin make case,"['solidarity', 'scottish', 'people', 'means', 'allowing', 'right', 'self', 'determination', 'make', 'case']","['solidarity', 'people', 'means', 'allowing', 'right', 'self', 'determination', 'make', 'case']",0,19,0.0,0.826,0.174,0.2263,51.410876,-0.189289,"6 Jubilee Way, London SW19 3XD, UK",London,"['London', 'England', 'United Kingdom']",England
2020-01-13 21:44:22,,"Very worrying, dirty tricks starting already #indyref2 #scottishpeoplearesovereign @theSNP @NicolaSturgeon… https://t.co/UJnoer6VQV","Paisley, Scotland",United Kingdom,GB,"[-4.424785, 55.834731]",worri dirti trick start alreadi,"['worrying', 'dirty', 'tricks', 'starting', 'already']","['worrying', 'dirty', 'tricks', 'starting', 'already']",0,11,0.231,0.769,0.0,-0.0516,55.834731,-4.424785,"37 Great Hamilton St, Paisley PA2 6NE, UK",Paisley,"['Paisley', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 22:01:14,Ayrshire,"So much for democracy
If nothing else it makes the case for #Independence even stronger
It won't stop the tide, it… https://t.co/VhKEEckTe5","Irvine, Scotland",United Kingdom,GB,"[-4.651068, 55.615115]",much democraci noth els make case even stronger stop tide,"['much', 'democracy', 'nothing', 'else', 'makes', 'case', 'even', 'stronger', 'stop', 'tide']","['much', 'democracy', 'nothing', 'else', 'makes', 'case', 'even', 'stronger', 'stop', 'tide']",1,22,0.172,0.625,0.203,0.1027,55.615115,-4.651068,"71 Mill Rd, Irvine KA12 0JP, UK",Irvine,"['Irvine', 'Scotland', 'United Kingdom']",Scotland
2020-01-13 22:18:18,"Crossmahill, Glasgow",Tory Denial of Democracy Demands SNP Action – IndyRef2 Must Be Called: https://t.co/wEMJNNkqW8 via @SputnikInt,"Mojácar, Spain",Spain,ES,"[-1.869518, 37.115133]",tori denial democraci demand snp action indyref must call via,"['tory', 'denial', 'democracy', 'demands', 'snp', 'action', 'indyref', 'must', 'called', 'via']","['tory', 'denial', 'democracy', 'demands', 'snp', 'action', 'must', 'called', 'via']",0,15,0.14300000000000002,0.857,0.0,-0.128,37.115133,-1.869518,"Unnamed Road, 04638 Mojácar, Almería, Spain",,"[None, 'Andalucía', 'Spain']",Andalucía
